Commodity_Detail,Commodity Group,Production_Type,Sector,Sub-Sector,HS8,NAICS6,NAICS6_Code,NAICS5_Code,NAICS4_Code,NAICS3_Code,HS8_code
Halibut,Halibut,Primary,Seafood & fisheries,"Fish, live or fresh","03022110 Halibut,Atlantic,fresh/chilled,o/t of No 03.04,o/t offal of Nos 0302.91-0302.99 (Kilogram)",114113 Salt water fishing,114113,11411,1141,114,03022110
Halibut,Halibut,Primary,Seafood & fisheries,"Fish, live or fresh","03022120 Halibut,Pacific,fresh/chilled,o/t of No 03.04,o/t offal of Nos 0302.91-0302.99 (Kilogram)",114113 Salt water fishing,114113,11411,1141,114,03022120
Halibut,Halibut,Primary,Seafood & fisheries,"Fish, live or fresh","03022130 Halibut,Greenland,fresh/chilled,o/t of No 03.04,o/t offal of Nos 0302.91-0302.99 (Kilogram)",114113 Salt water fishing,114113,11411,1141,114,03022130
Plaice,Plaice,Primary,Seafood & fisheries,"Fish, live or fresh","03022200 Plaice, fresh/chilled,o/t fish of No 03.04,o/t fish offal of Nos 0302.91-0302.99 (Kilogram)",114113 Salt water fishing,114113,11411,1141,114,03022200
Sole,Sole,Primary,Seafood & fisheries,"Fish, live or fresh","03022300 Sole, fresh/chilled, o/t fish of No 03.04, o/t fish offal of Nos 0302.91-0302.99 (Kilogram)",114113 Salt water fishing,114113,11411,1141,114,03022300
Turbot,Turbot,Primary,Seafood & fisheries,"Fish, live or fresh","03022400 Turbots,fresh/chilled,o/t fish of No 03.04,o/t fish offal of Nos 0302.91-0302.99 (Kilogram)",114113 Salt water fishing,114113,11411,1141,114,03022400
Other groundfish,Other groundfish,Primary,Seafood & fisheries,"Fish, live or fresh","03022900 Flatfish,nes,fresh/chilled,o/t fish of No 03.04,o/t offal of Nos 0302.91-0302.99 (Kilogram)",114113 Salt water fishing,114113,11411,1141,114,03022900
Flounder,Flounder,Primary,Seafood & fisheries,"Fish, live or fresh","03022910 Flounder, fresh/chilled, o/t fish of No 03.04, o/t offal of Nos 0302.91-0302.99 (Kilogram)",114113 Salt water fishing,114113,11411,1141,114,03022910
Other groundfish,Other groundfish,Primary,Seafood & fisheries,"Fish, live or fresh","03022990 Flatfish,nes,fresh/chilled,o/t fish of No 03.04,o/t offal of Nos 0302.91-0302.99 (Kilogram)",114113 Salt water fishing,114113,11411,1141,114,03022990
Tuna,Tuna,Primary,Seafood & fisheries,"Fish, live or fresh","03023100 Tunas,albacore/longfinned,fresh/chd, o/t No 03.04,o/t offal Nos 0302.91-0302.99 (Kilogram)",114113 Salt water fishing,114113,11411,1141,114,03023100
Tuna,Tuna,Primary,Seafood & fisheries,"Fish, live or fresh","03023200 Tunas,yellowfin,fresh/chilled,o/t fish of No 03.04,o/t offal Nos 0302.91-0302.99 (Kilogram)",114113 Salt water fishing,114113,11411,1141,114,03023200
Tuna,Other fish species (processed),Secondary,Seafood & fisheries,Processed fish meat,"03023300 Tunas,skipjack/stripe-bellied bonito,fr/chd,o/t No 03.04,o/t Nos 0302.91-0302.99 (Kilogram)",311710 Seafood product preparation and packaging,311710,31171,3117,311,03023300
Tuna,Tuna,Primary,Seafood & fisheries,"Fish, live or fresh","03023400 Tunas,bigeye,fresh/chilled,o/t fish of No 03.04,o/t offal of Nos 0302.91-0302.99 (Kilogram)",114113 Salt water fishing,114113,11411,1141,114,03023400
Tuna,Tuna,Primary,Seafood & fisheries,"Fish, live or fresh","03023500 Tunas,Atlantic & Pacific bluefin,fresh/chd,o/t No 03.04,o/t Nos 0302.91-0302.99 (Kilogram)",114113 Salt water fishing,114113,11411,1141,114,03023500
Tuna,Tuna,Primary,Seafood & fisheries,"Fish, live or fresh","03023600 Tunas, southern bluefin,fresh/chilled,o/t No 03.04,o/t offal Nos 0302.91-0302.99 (Kilogram)",114113 Salt water fishing,114113,11411,1141,114,03023600
Tuna,Tuna,Primary,Seafood & fisheries,"Fish, live or fresh","03023900 Tunas, nes, fresh/chilled, o/t fish of No 03.04,o/t offal of Nos 0302.91-0302.99 (Kilogram)",114113 Salt water fishing,114113,11411,1141,114,03023900
Tuna,Tuna,Primary,Seafood & fisheries,"Fish, live or fresh","03023910 Tunas bluefin, fresh or chilled, excluding No 03.04, livers and roes (Kilogram)",114113 Salt water fishing,114113,11411,1141,114,03023910
Tuna,Tuna,Primary,Seafood & fisheries,"Fish, live or fresh","03023990 Tunas, nes, fresh or chilled, excluding No 03.04, livers and roes (Kilogram)",114113 Salt water fishing,114113,11411,1141,114,03023990
Herring,Herring,Primary,Seafood & fisheries,"Fish, live or fresh","03024000 Herrings, fresh or chilled, excluding No 03.04, livers and roes (Kilogram)",114113 Salt water fishing,114113,11411,1141,114,03024000
Herring,Herring,Primary,Seafood & fisheries,"Fish, live or fresh","03024100 Herrings, fresh/chilled, o/t fish of No 03.04, o/t offal of Nos 0302.91-0302.99 (Kilogram)",114113 Salt water fishing,114113,11411,1141,114,03024100
Anchovies,Anchovies,Primary,Seafood & fisheries,"Fish, live or fresh","03024200 Anchovies, fresh/chilled, o/t fish of No 03.04, o/t offal of Nos 0302.91-0302.99 (Kilogram)",114113 Salt water fishing,114113,11411,1141,114,03024200
Sardines,Other fish species (processed),Secondary,Seafood & fisheries,Processed fish meat,"03024300 Sardines/sardinella/brisling/sprats,fr/chd,o/t No 03.04,o/t offal Nos 0302.91-99 (Kilogram)",311710 Seafood product preparation and packaging,311710,31171,3117,311,03024300
Mackerel,Mackerel,Primary,Seafood & fisheries,"Fish, live or fresh","03024400 Mackerel, fresh/chilled, o/t fish of No 03.04, o/t offal of Nos 0302.91-0302.99 (Kilogram)",114113 Salt water fishing,114113,11411,1141,114,03024400
Mackerel,Mackerel,Primary,Seafood & fisheries,"Fish, live or fresh","03024500 Jack & horse mackerel,fresh/chilled,o/t No 03.04,o/t offal Nos 0302.91-0302.99 (Kilogram)",114113 Salt water fishing,114113,11411,1141,114,03024500
Cobia,Cobia,Primary,Seafood & fisheries,"Fish, live or fresh","03024600 Cobia, fresh/chilled, o/t fish of No 03.04,o/t fish offal of Nos 0302.91-0302.99 (Kilogram)",114113 Salt water fishing,114113,11411,1141,114,03024600
Swordfish,Swordfish,Primary,Seafood & fisheries,"Fish, live or fresh","03024700 Swordfish, fresh/chilled, o/t fish of No 03.04, o/t offal of Nos 0302.91-0302.99 (Kilogram)",114113 Salt water fishing,114113,11411,1141,114,03024700
Mixed fish,Mixed fish,Primary,Seafood & fisheries,"Fish, live or fresh","03024900 Fish,of pelagic species,nes,fresh/chd,o/t No 03.04,o/t offal Nos 0302.91-0302.99 (Kilogram)",114113 Salt water fishing,114113,11411,1141,114,03024900
Cod,Cod,Primary,Seafood & fisheries,"Fish, live or fresh","03025000 Cod, Atlantic, fresh or chilled, excluding heading 03.04, livers and roes (Kilogram)",114113 Salt water fishing,114113,11411,1141,114,03025000
Cod,Cod,Primary,Seafood & fisheries,"Fish, live or fresh","03025010 Cod, Atlantic, fresh or chilled, excluding No 03.04, livers and roes (Kilogram)",114113 Salt water fishing,114113,11411,1141,114,03025010
Cod,Cod,Primary,Seafood & fisheries,"Fish, live or fresh","03025090 Cod, nes, fresh or chilled, excluding No 03.04, livers and roes (Kilogram)",114113 Salt water fishing,114113,11411,1141,114,03025090
Cod,Cod,Primary,Seafood & fisheries,"Fish, live or fresh","03025100 Cod,Atlantic,fresh/chilled,o/t fish of No 03.04,o/t offal of Nos 0302.91-0302.99 (Kilogram)",114113 Salt water fishing,114113,11411,1141,114,03025100
Cod,Cod,Primary,Seafood & fisheries,"Fish, live or fresh","03025110 Cod,Atlantic,fresh/chilled,o/t fish of No 03.04,o/t offal of Nos 0302.91-0302.99 (Kilogram)",114113 Salt water fishing,114113,11411,1141,114,03025110
Cod,Cod,Primary,Seafood & fisheries,"Fish, live or fresh","03025190 Cod, o/t Atlantic,fresh/chilled,o/t of No 03.04,o/t offal of Nos 0302.91-0302.99 (Kilogram)",114113 Salt water fishing,114113,11411,1141,114,03025190
Haddock,Haddock,Primary,Seafood & fisheries,"Fish, live or fresh","03025200 Haddock,fresh/chilled,o/t fish of No 03.04,o/t fish offal of Nos 0302.91-0302.99 (Kilogram)",114113 Salt water fishing,114113,11411,1141,114,03025200
Other groundfish,Other groundfish,Primary,Seafood & fisheries,"Fish, live or fresh","03025300 Coalfish, fresh/chilled, o/t fish of No 03.04, o/t offal of Nos 0302.91-0302.99 (Kilogram)",114113 Salt water fishing,114113,11411,1141,114,03025300
Hake,Hake,Primary,Seafood & fisheries,"Fish, live or fresh","03025400 Hake, fresh/chilled, o/t fish of No 03.04, o/t fish offal of Nos 0302.91-0302.99 (Kilogram)",114113 Salt water fishing,114113,11411,1141,114,03025400
Pollock,Pollock,Primary,Seafood & fisheries,"Fish, live or fresh","03025500 Alaska Pollock, fresh/chilled,o/t fish of No 03.04,o/t offal Nos 0302.91-0302.99 (Kilogram)",114113 Salt water fishing,114113,11411,1141,114,03025500
Other groundfish,Other groundfish,Primary,Seafood & fisheries,"Fish, live or fresh","03025600 Blue whitings, fresh/chilled, o/t fish of No 03.04,o/t offal Nos 0302.91-0302.99 (Kilogram)",114113 Salt water fishing,114113,11411,1141,114,03025600
Other groundfish,Other groundfish,Primary,Seafood & fisheries,"Fish, live or fresh","03025900 Fish,fam Bregma,Eucli,Gadidae,etc,nes,fr/chd,o/t No 03.04 & Nos 0302.91-0302.99 (Kilogram)",114113 Salt water fishing,114113,11411,1141,114,03025900
Cusk,Cusk,Primary,Seafood & fisheries,"Fish, live or fresh","03025910 Cusk, fresh/chilled, o/t fish of No 03.04, o/t fish offal of Nos 0302.91-0302.99 (Kilogram)",114113 Salt water fishing,114113,11411,1141,114,03025910
Other groundfish,Other groundfish,Primary,Seafood & fisheries,"Fish, live or fresh","03025990 Fish,fam Bregma,Eucli,Gadidae,etc,nes,fr/chd,o/t No 03.04 & Nos 0302.91-0302.99 (Kilogram)",114113 Salt water fishing,114113,11411,1141,114,03025990
Sardines,Sardines,Primary,Seafood & fisheries,"Fish, live or fresh","03026100 Sardines,sardinella,brisling or sprats,fresh/chilled,excl No 03.04,livers & roes (Kilogram)",114113 Salt water fishing,114113,11411,1141,114,03026100
Haddock,Haddock,Primary,Seafood & fisheries,"Fish, live or fresh","03026200 Haddock, fresh or chilled, excluding No 03.04, livers and roes (Kilogram)",114113 Salt water fishing,114113,11411,1141,114,03026200
Other groundfish,Other groundfish,Primary,Seafood & fisheries,"Fish, live or fresh","03026300 Coalfish, fresh or chilled, excluding No 03.04, livers and roes (Kilogram)",114113 Salt water fishing,114113,11411,1141,114,03026300
Mackerel,Mackerel,Primary,Seafood & fisheries,"Fish, live or fresh","03026400 Mackerel, fresh or chilled, excluding No 03.04, livers and roes (Kilogram)",114113 Salt water fishing,114113,11411,1141,114,03026400
Dogfish,Dogfish,Primary,Seafood & fisheries,"Fish, live or fresh","03026500 Dogfish and other sharks, fresh or chd, excl No 03.04, livers and roes (Kilogram)",114113 Salt water fishing,114113,11411,1141,114,03026500
Eels,Eels,Primary,Seafood & fisheries,"Fish, live or fresh","03026600 Eels, fresh or chilled, excluding No 03.04, livers and roes (Kilogram)",114113 Salt water fishing,114113,11411,1141,114,03026600
Swordfish,Swordfish,Primary,Seafood & fisheries,"Fish, live or fresh","03026700 Swordfish (Xiphias gladius),fresh or chilled,excl No 03.04,livers and roes (Kilogram)",114113 Salt water fishing,114113,11411,1141,114,03026700
Toothfish,Toothfish,Primary,Seafood & fisheries,"Fish, live or fresh","03026800 Toothfish (Dissostichus spp.),fresh or chilled,excl No 03.04,livers & roes (Kilogram)",114113 Salt water fishing,114113,11411,1141,114,03026800
Hake,Hake,Primary,Seafood & fisheries,"Fish, live or fresh","03026900 Hake, fresh or chilled, excluding heading 03.04, livers and roes (Kilogram)",114113 Salt water fishing,114113,11411,1141,114,03026900
Perch,Perch,Primary,Seafood & fisheries,"Fish, live or fresh","03026911 Perch, ocean, fresh or chilled, excl No 03.04, livers and roes (Kilogram)",114114 Freshwater fishing,114114,11411,1141,114,03026911
Perch,Perch,Primary,Seafood & fisheries,"Fish, live or fresh","03026912 Perch, freshwater, fresh or chilled, excl No 03.04, livers and roes (Kilogram)",114114 Freshwater fishing,114114,11411,1141,114,03026912
Hake,Hake,Primary,Seafood & fisheries,"Fish, live or fresh","03026921 Hake, fresh or chilled, excl No 03.04, livers and roes (Kilogram)",114113 Salt water fishing,114113,11411,1141,114,03026921
Swordfish,Swordfish,Primary,Seafood & fisheries,"Fish, live or fresh","03026922 Swordfish, fresh or chilled, excl No 03.04, livers and roes (Kilogram)",114113 Salt water fishing,114113,11411,1141,114,03026922
Cusk,Cusk,Primary,Seafood & fisheries,"Fish, live or fresh","03026923 Cusk, fresh or chilled, excl No 03.04, livers and roes (Kilogram)",114113 Salt water fishing,114113,11411,1141,114,03026923
Lingcod,Lingcod,Primary,Seafood & fisheries,"Fish, live or fresh","03026924 Lingcod, fresh or chilled, excl No 03.04, livers and roes (Kilogram)",114113 Salt water fishing,114113,11411,1141,114,03026924
Other groundfish,Other groundfish,Primary,Seafood & fisheries,"Fish, live or fresh","03026929 Seafish, nes, fresh or chilled, excl No 03.04, livers and roes (Kilogram)",114113 Salt water fishing,114113,11411,1141,114,03026929
Whitefish,Whitefish,Primary,Seafood & fisheries,"Fish, live or fresh","03026931 Whitefish, fresh or chilled, excl No 03.04, livers and roes (Kilogram)",114114 Freshwater fishing,114114,11411,1141,114,03026931
Pike,Pike,Primary,Seafood & fisheries,"Fish, live or fresh","03026932 Pike, fresh or chilled, excl No 03.04, livers and roes (Kilogram)",114114 Freshwater fishing,114114,11411,1141,114,03026932
Sauger,Sauger,Primary,Seafood & fisheries,"Fish, live or fresh","03026933 Sauger, fresh or chilled excl No 03.04, livers and roes (Kilogram)",114113 Salt water fishing,114113,11411,1141,114,03026933
Smelt,Smelt,Primary,Seafood & fisheries,"Fish, live or fresh","03026934 Smelt freshwater, fresh or chilled, excl No 03.04, livers and roes (Kilogram)",114114 Freshwater fishing,114114,11411,1141,114,03026934
Tulibee,Tulibee,Primary,Seafood & fisheries,"Fish, live or fresh","03026935 Tullibee, fresh or chilled excl heading No 03.04, livers and roes (Kilogram)",114114 Freshwater fishing,114114,11411,1141,114,03026935
Pickerel,Pickerel,Primary,Seafood & fisheries,"Fish, live or fresh","03026936 Pickerel, fresh or chilled, excl No 03.04, livers and roes (Kilogram)",114114 Freshwater fishing,114114,11411,1141,114,03026936
Sturgeon,Sturgeon,Primary,Seafood & fisheries,"Fish, live or fresh","03026937 Sturgeon, fresh or chilled, excl No 03.04, livers and roes (Kilogram)",114114 Freshwater fishing,114114,11411,1141,114,03026937
